#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Correction ID, Restricted, ap_type, Observation ID, Instrument, Aperture, FPX, FPY, File Name, zipname, File Size, visitId, Date, dataURI, selected
#@string, string, string, string, string, string, float, float, string, string, string, string, float, string, string
corr_id,isRestricted,ap_type,obs_id,instrume,apername,fpx,fpy,fileName,zipname,fileSize,visitId,date_obs_mjd,dataURI,_selected_
R2024052202,False,OPD,V04504117001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024052202-NRCA3_FP1-1.fits,,6419520,04504117001,60452.0941990741,mast:JWST/product/R2024052202-NRCA3_FP1-1.fits,False
R2024052402,False,OPD,V04505134001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024052402-NRCA3_FP1-1.fits,,6419520,04505134001,60454.3435578704,mast:JWST/product/R2024052402-NRCA3_FP1-1.fits,False
R2024052602,False,OPD,V04505009001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024052602-NRCA3_FP1-1.fits,,6419520,04505009001,60456.3108055556,mast:JWST/product/R2024052602-NRCA3_FP1-1.fits,False
R2024052802,False,OPD,V04507026001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024052802-NRCA3_FP1-1.fits,,6419520,04507026001,60457.8739953704,mast:JWST/product/R2024052802-NRCA3_FP1-1.fits,False
R2024053002,False,OPD,V04503131001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024053002-NRCA3_FP1-1.fits,,6419520,04503131001,60459.852962963,mast:JWST/product/R2024053002-NRCA3_FP1-1.fits,False
R2024060102,False,OPD,V04505102001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024060102-NRCA3_FP1-1.fits,,6419520,04505102001,60462.3080023148,mast:JWST/product/R2024060102-NRCA3_FP1-1.fits,False
R2024060302,False,OPD,V04504092001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024060302-NRCA3_FP1-1.fits,,6419520,04504092001,60464.1567789352,mast:JWST/product/R2024060302-NRCA3_FP1-1.fits,False
R2024071102,False,OPD,V06695046001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024071102-NRCA3_FP1-1.fits,,6419520,06695046001,60502.5256435185,mast:JWST/product/R2024071102-NRCA3_FP1-1.fits,False
R2024071302,False,OPD,V06694096001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024071302-NRCA3_FP1-1.fits,,6419520,06694096001,60504.4736203704,mast:JWST/product/R2024071302-NRCA3_FP1-1.fits,False
R2024071502,False,OPD,V04504087001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024071502-NRCA3_FP1-1.fits,,6419520,04504087001,60506.3315069444,mast:JWST/product/R2024071502-NRCA3_FP1-1.fits,False
R2024071702,False,OPD,V06695132001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024071702-NRCA3_FP1-1.fits,,6419520,06695132001,60508.0002708333,mast:JWST/product/R2024071702-NRCA3_FP1-1.fits,False
R2024071902,False,OPD,V06695131001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024071902-NRCA3_FP1-1.fits,,6419520,06695131001,60510.3292766204,mast:JWST/product/R2024071902-NRCA3_FP1-1.fits,False
R2024072102,False,OPD,V06690186001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.766746,R2024072102-NRCA3_FP1-1.fits,,6419520,06690186001,60512.4559479167,mast:JWST/product/R2024072102-NRCA3_FP1-1.fits,False
R2024073102,False,OPD,V06695047001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024073102-NRCA3_FP1-1.fits,,6419520,06695047001,60521.8394189815,mast:JWST/product/R2024073102-NRCA3_FP1-1.fits,False
R2024082402,False,OPD,V06689106001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024082402-NRCA3_FP1-1.fits,,6419520,06689106001,60546.0448912037,mast:JWST/product/R2024082402-NRCA3_FP1-1.fits,False
R2024082602,False,OPD,V06694016001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024082602-NRCA3_FP1-1.fits,,6419520,06694016001,60548.0882962963,mast:JWST/product/R2024082602-NRCA3_FP1-1.fits,False
R2024082802,False,OPD,V06696151001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024082802-NRCA3_FP1-1.fits,,6419520,06696151001,60550.1286539352,mast:JWST/product/R2024082802-NRCA3_FP1-1.fits,False
R2024083001,False,OPD,V06696051001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024083001-NRCA3_FP1-1.fits,,6419520,06696051001,60551.9476689815,mast:JWST/product/R2024083001-NRCA3_FP1-1.fits,False
R2024083102,False,OPD,V06696041001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024083102-NRCA3_FP1-1.fits,,6419520,06696041001,60553.5003715278,mast:JWST/product/R2024083102-NRCA3_FP1-1.fits,False
R2024090402,False,OPD,V06689103001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024090402-NRCA3_FP1-1.fits,,6419520,06689103001,60557.408587963,mast:JWST/product/R2024090402-NRCA3_FP1-1.fits,False
R2024091102,False,OPD,V06697021001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024091102-NRCA3_FP1-1.fits,,6419520,06697021001,60563.8915636574,mast:JWST/product/R2024091102-NRCA3_FP1-1.fits,False
R2024091702,False,OPD,V06690031001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024091702-NRCA3_FP1-1.fits,,6419520,06690031001,60569.8775868056,mast:JWST/product/R2024091702-NRCA3_FP1-1.fits,False
R2024091902,False,OPD,V06696111001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024091902-NRCA3_FP1-1.fits,,6419520,06696111001,60572.1176041667,mast:JWST/product/R2024091902-NRCA3_FP1-1.fits,False
R2024092202,False,OPD,V06698071001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024092202-NRCA3_FP1-1.fits,,6419520,06698071001,60574.6534375,mast:JWST/product/R2024092202-NRCA3_FP1-1.fits,False
R2024092402,False,OPD,V06696171001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024092402-NRCA3_FP1-1.fits,,6419520,06696171001,60576.2788634259,mast:JWST/product/R2024092402-NRCA3_FP1-1.fits,False
R2024092502,False,OPD,V06690188001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024092502-NRCA3_FP1-1.fits,,6419520,06690188001,60578.4931168981,mast:JWST/product/R2024092502-NRCA3_FP1-1.fits,False
R2024092802,False,OPD,V06698118001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024092802-NRCA3_FP1-1.fits,,6419520,06698118001,60580.5823136574,mast:JWST/product/R2024092802-NRCA3_FP1-1.fits,False
R2024093002,False,OPD,V06690127001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024093002-NRCA3_FP1-1.fits,,6419520,06690127001,60582.4470034722,mast:JWST/product/R2024093002-NRCA3_FP1-1.fits,False
R2024093004,False,OPD,V06690127001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16813,-0.770114,R2024093004-NRCA3_FP1-1.fits,,6419520,06690127001,60582.4470034722,mast:JWST/product/R2024093004-NRCA3_FP1-1.fits,False
R2024100302,False,OPD,V06696126001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024100302-NRCA3_FP1-1.fits,,6419520,06696126001,60586.3621354167,mast:JWST/product/R2024100302-NRCA3_FP1-1.fits,False
R2024100303,False,OPD,V06696126001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024100303-NRCA3_FP1-1.fits,,6419520,06696126001,60586.3985462963,mast:JWST/product/R2024100303-NRCA3_FP1-1.fits,False
R2024100601,False,OPD,V06689096001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024100601-NRCA3_FP1-1.fits,,6419520,06689096001,60588.9144224537,mast:JWST/product/R2024100601-NRCA3_FP1-1.fits,False
R2024100702,False,OPD,V06690189001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024100702-NRCA3_FP1-1.fits,,6419520,06690189001,60590.7000752315,mast:JWST/product/R2024100702-NRCA3_FP1-1.fits,False
R2024100902,False,OPD,V06689104001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024100902-NRCA3_FP1-1.fits,,6419520,06689104001,60592.3256875,mast:JWST/product/R2024100902-NRCA3_FP1-1.fits,False
R2024101102,False,OPD,V06689026001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024101102-NRCA3_FP1-1.fits,,6419520,06689026001,60594.0746967593,mast:JWST/product/R2024101102-NRCA3_FP1-1.fits,False
R2024102102,False,OPD,V06698182001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024102102-NRCA3_FP1-1.fits,,6419520,06698182001,60604.2700243056,mast:JWST/product/R2024102102-NRCA3_FP1-1.fits,False
R2024102402,False,OPD,V06690126001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.766746,R2024102402-NRCA3_FP1-1.fits,,6419520,06690126001,60607.0619305556,mast:JWST/product/R2024102402-NRCA3_FP1-1.fits,False
R2024102702,False,OPD,V06689181001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024102702-NRCA3_FP1-1.fits,,6419520,06689181001,60610.667625,mast:JWST/product/R2024102702-NRCA3_FP1-1.fits,False
R2024102902,False,OPD,V06697022001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024102902-NRCA3_FP1-1.fits,,6419520,06697022001,60612.6503738426,mast:JWST/product/R2024102902-NRCA3_FP1-1.fits,False
R2024110102,False,OPD,V06698101001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024110102-NRCA3_FP1-1.fits,,6419520,06698101001,60614.9273113426,mast:JWST/product/R2024110102-NRCA3_FP1-1.fits,False
R2024110302,False,OPD,V06690161001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024110302-NRCA3_FP1-1.fits,,6419520,06690161001,60617.6608449074,mast:JWST/product/R2024110302-NRCA3_FP1-1.fits,False
R2024110502,False,OPD,V06690162001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024110502-NRCA3_FP1-1.fits,,6419520,06690162001,60619.5087314815,mast:JWST/product/R2024110502-NRCA3_FP1-1.fits,False
R2024110702,False,OPD,V06698051001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024110702-NRCA3_FP1-1.fits,,6419520,06698051001,60621.5139675926,mast:JWST/product/R2024110702-NRCA3_FP1-1.fits,False
R2024110902,False,OPD,V06698076001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024110902-NRCA3_FP1-1.fits,,6419520,06698076001,60623.4796886574,mast:JWST/product/R2024110902-NRCA3_FP1-1.fits,False
R2024111002,False,OPD,V06698156001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024111002-NRCA3_FP1-1.fits,,6419520,06698156001,60624.6608275463,mast:JWST/product/R2024111002-NRCA3_FP1-1.fits,False
R2024111202,False,OPD,V06697181001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024111202-NRCA3_FP1-1.fits,,6419520,06697181001,60626.125994213,mast:JWST/product/R2024111202-NRCA3_FP1-1.fits,False
R2024111402,False,OPD,V06690190001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024111402-NRCA3_FP1-1.fits,,6419520,06690190001,60628.4985740741,mast:JWST/product/R2024111402-NRCA3_FP1-1.fits,False
R2024111502,False,OPD,V06689018001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024111502-NRCA3_FP1-1.fits,,6419520,06689018001,60629.6295949074,mast:JWST/product/R2024111502-NRCA3_FP1-1.fits,False
R2024111902,False,OPD,V06698131001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024111902-NRCA3_FP1-1.fits,,6419520,06698131001,60632.8702569444,mast:JWST/product/R2024111902-NRCA3_FP1-1.fits,False
R2024112102,False,OPD,V06691101001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024112102-NRCA3_FP1-1.fits,,6419520,06691101001,60634.5458229167,mast:JWST/product/R2024112102-NRCA3_FP1-1.fits,False
R2024112202,False,OPD,V06690078001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024112202-NRCA3_FP1-1.fits,,6419520,06690078001,60636.0279560185,mast:JWST/product/R2024112202-NRCA3_FP1-1.fits,False
R2024112302,False,OPD,V06698176001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024112302-NRCA3_FP1-1.fits,,6419520,06698176001,60637.247818287,mast:JWST/product/R2024112302-NRCA3_FP1-1.fits,False
R2024112402,False,OPD,V06690032001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024112402-NRCA3_FP1-1.fits,,6419520,06690032001,60638.8181631944,mast:JWST/product/R2024112402-NRCA3_FP1-1.fits,False
R2024112601,False,OPD,V06690079001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024112601-NRCA3_FP1-1.fits,,6419520,06690079001,60639.9531180556,mast:JWST/product/R2024112601-NRCA3_FP1-1.fits,False
R2024112802,False,OPD,V06689016001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024112802-NRCA3_FP1-1.fits,,6419520,06689016001,60641.9500196759,mast:JWST/product/R2024112802-NRCA3_FP1-1.fits,False
R2024112902,False,OPD,V06689081001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024112902-NRCA3_FP1-1.fits,,6419520,06689081001,60643.82753125,mast:JWST/product/R2024112902-NRCA3_FP1-1.fits,False
R2024120102,False,OPD,V06689041001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2024120102-NRCA3_FP1-1.fits,,6419520,06689041001,60645.2758796296,mast:JWST/product/R2024120102-NRCA3_FP1-1.fits,False
R2024120201,False,OPD,V06689041001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16813,-0.76856,R2024120201-NRCA3_FP1-1.fits,,6419520,06689041001,60645.2758796296,mast:JWST/product/R2024120201-NRCA3_FP1-1.fits,False
R2024120503,False,OPD,V06691086001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2024120503-NRCA1_FP6-1.fits,,6445440,06691086001,60648.0842476852,mast:JWST/product/R2024120503-NRCA1_FP6-1.fits,False
R2024120504,False,OPD,V06691086001P0000000003107,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2024120504-NRCA1_FP6-1.fits,,6445440,06691086001,60648.116681713,mast:JWST/product/R2024120504-NRCA1_FP6-1.fits,False
R2024120603,False,OPD,V06689191001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2024120603-NRCA1_FP6-1.fits,,6445440,06689191001,60650.0379224537,mast:JWST/product/R2024120603-NRCA1_FP6-1.fits,False
R2025010601,False,OPD,V06690006001P0000000003104,NIRCam-A,NRCA1_FP6,-1.6266,-0.559073,R2025010601-NRCA1_FP6-1.fits,,6445440,06690006001,60680.1810972222,mast:JWST/product/R2025010601-NRCA1_FP6-1.fits,False
R2025010801,False,OPD,V06690121001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025010801-NRCA1_FP6-1.fits,,6445440,06690121001,60683.315462963,mast:JWST/product/R2025010801-NRCA1_FP6-1.fits,False
R2025010802,False,OPD,V06690121001P0000000003107,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025010802-NRCA1_FP6-1.fits,,6445440,06690121001,60683.3496365741,mast:JWST/product/R2025010802-NRCA1_FP6-1.fits,False
R2025012901,False,OPD,V06691066001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025012901-NRCA1_FP6-1.fits,,6445440,06691066001,60703.2973981481,mast:JWST/product/R2025012901-NRCA1_FP6-1.fits,False
R2025020101,False,OPD,V06690166001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025020101-NRCA1_FP6-1.fits,,6445440,06690166001,60707.2087280093,mast:JWST/product/R2025020101-NRCA1_FP6-1.fits,False
R2025020102,False,OPD,V06690166001P0000000003107,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025020102-NRCA1_FP6-1.fits,,6445440,06690166001,60707.2364409722,mast:JWST/product/R2025020102-NRCA1_FP6-1.fits,False
R2025022802,False,OPD,V06694166001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025022802-NRCA1_FP6-1.fits,,6445440,06694166001,60734.0958287037,mast:JWST/product/R2025022802-NRCA1_FP6-1.fits,False
R2025030402,False,OPD,V06695186001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025030402-NRCA1_FP6-1.fits,,6445440,06695186001,60738.3381493056,mast:JWST/product/R2025030402-NRCA1_FP6-1.fits,False
R2025030902,False,OPD,V06691061001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025030902-NRCA1_FP6-1.fits,,6445440,06691061001,60742.9751863426,mast:JWST/product/R2025030902-NRCA1_FP6-1.fits,False
R2025031302,False,OPD,V06691071001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025031302-NRCA1_FP6-1.fits,,6445440,06691071001,60747.4789895833,mast:JWST/product/R2025031302-NRCA1_FP6-1.fits,False
R2025031702,False,OPD,V06693007001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025031702-NRCA1_FP6-1.fits,,6445440,06693007001,60751.6140590278,mast:JWST/product/R2025031702-NRCA1_FP6-1.fits,False
R2025032102,False,OPD,V06692081001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025032102-NRCA1_FP6-1.fits,,6445440,06692081001,60755.1456273148,mast:JWST/product/R2025032102-NRCA1_FP6-1.fits,False
R2025032502,False,OPD,V06694167001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025032502-NRCA1_FP6-1.fits,,6445440,06694167001,60758.962568287,mast:JWST/product/R2025032502-NRCA1_FP6-1.fits,False
R2025032601,False,OPD,V06694167001P0000000003104,NIRCam-A,NRCA1_FP6,-1.6266,-0.559331,R2025032601-NRCA1_FP6-1.fits,,3432960,06694167001,60758.962568287,mast:JWST/product/R2025032601-NRCA1_FP6-1.fits,False
R2025033001,False,OPD,V06691103001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025033001-NRCA1_FP6-1.fits,,6445440,06691103001,60762.7272604167,mast:JWST/product/R2025033001-NRCA1_FP6-1.fits,False
R2025033002,False,OPD,V06691103001P0000000003107,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025033002-NRCA1_FP6-1.fits,,6445440,06691103001,60762.7552210648,mast:JWST/product/R2025033002-NRCA1_FP6-1.fits,False
R2025040201,False,OPD,V06692136001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025040201-NRCA1_FP6-1.fits,,6445440,06692136001,60766.0234675926,mast:JWST/product/R2025040201-NRCA1_FP6-1.fits,False
R2025042002,False,OPD,V06693074001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025042002-NRCA1_FP6-1.fits,,6445440,06693074001,60785.3176111111,mast:JWST/product/R2025042002-NRCA1_FP6-1.fits,False
R2025042402,False,OPD,V06693072001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025042402-NRCA1_FP6-1.fits,,6445440,06693072001,60788.8978854167,mast:JWST/product/R2025042402-NRCA1_FP6-1.fits,False
R2025042702,False,OPD,V06693075001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025042702-NRCA1_FP6-1.fits,,6445440,06693075001,60792.6815706019,mast:JWST/product/R2025042702-NRCA1_FP6-1.fits,False
R2025050102,False,OPD,V06697071001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025050102-NRCA1_FP6-1.fits,,6445440,06697071001,60796.3752372685,mast:JWST/product/R2025050102-NRCA1_FP6-1.fits,False
R2025051802,False,OPD,V06693073001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025051802-NRCA1_FP6-1.fits,,6445440,06693073001,60813.1659490741,mast:JWST/product/R2025051802-NRCA1_FP6-1.fits,False
R2025052202,False,OPD,V06695141001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025052202-NRCA1_FP6-1.fits,,6445440,06695141001,60817.5842592593,mast:JWST/product/R2025052202-NRCA1_FP6-1.fits,False
R2025052602,False,OPD,V06693156001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025052602-NRCA1_FP6-1.fits,,6445440,06693156001,60821.5945983796,mast:JWST/product/R2025052602-NRCA1_FP6-1.fits,False
R2025053102,False,OPD,V06693118001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025053102-NRCA1_FP6-1.fits,,6445440,06693118001,60825.8042175926,mast:JWST/product/R2025053102-NRCA1_FP6-1.fits,False
R2025060703,False,OPD,V06694017001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025060703-NRCA1_FP6-1.fits,,6445440,06694017001,60832.9921296296,mast:JWST/product/R2025060703-NRCA1_FP6-1.fits,False
R2025060901,False,OPD,V06693166001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559589,R2025060901-NRCA1_FP6-1.fits,,6445440,06693166001,60834.5803622685,mast:JWST/product/R2025060901-NRCA1_FP6-1.fits,False
R2025061206,False,OPD,V06693119001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025061206-NRCA1_FP6-1.fits,,6445440,06693119001,60837.4614421296,mast:JWST/product/R2025061206-NRCA1_FP6-1.fits,False
R2025063007,False,OPD,V06689056001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025063007-NRCA1_FP6-1.fits,,3432960,06689056001,60854.9623078704,mast:JWST/product/R2025063007-NRCA1_FP6-1.fits,False
R2025070202,False,OPD,V07127007001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559589,R2025070202-NRCA1_FP6-1.fits,,6445440,07127007001,60858.4773229167,mast:JWST/product/R2025070202-NRCA1_FP6-1.fits,False
R2025070203,False,OPD,V07127007001P0000000003107,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025070203-NRCA1_FP6-1.fits,,6445440,07127007001,60858.5113726852,mast:JWST/product/R2025070203-NRCA1_FP6-1.fits,False
R2025071002,False,OPD,V07344115001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025071002-NRCA1_FP6-1.fits,,6445440,07344115001,60865.8805,mast:JWST/product/R2025071002-NRCA1_FP6-1.fits,False
R2025071402,False,OPD,V07344017001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025071402-NRCA1_FP6-1.fits,,6445440,07344017001,60870.0456365741,mast:JWST/product/R2025071402-NRCA1_FP6-1.fits,False
R2025071802,False,OPD,V04430001001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025071802-NRCA1_FP6-1.fits,,6445440,04430001001,60874.4109988426,mast:JWST/product/R2025071802-NRCA1_FP6-1.fits,False
R2025072202,False,OPD,V07344016001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025072202-NRCA1_FP6-1.fits,,6445440,07344016001,60877.74359375,mast:JWST/product/R2025072202-NRCA1_FP6-1.fits,False
R2025072502,False,OPD,V07127037001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025072502-NRCA1_FP6-1.fits,,6445440,07127037001,60881.2737256944,mast:JWST/product/R2025072502-NRCA1_FP6-1.fits,False
R2025072902,False,OPD,V07127136001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025072902-NRCA1_FP6-1.fits,,6445440,07127136001,60885.0721087963,mast:JWST/product/R2025072902-NRCA1_FP6-1.fits,False
R2025080302,False,OPD,V07127038001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025080302-NRCA1_FP6-1.fits,,6445440,07127038001,60889.0924212963,mast:JWST/product/R2025080302-NRCA1_FP6-1.fits,False
R2025080602,False,OPD,V07127184001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025080602-NRCA1_FP6-1.fits,,6445440,07127184001,60893.8357523148,mast:JWST/product/R2025080602-NRCA1_FP6-1.fits,False
R2025081201,False,OPD,V07344070001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025081201-NRCA1_FP6-1.fits,,6445440,07344070001,60897.0875046296,mast:JWST/product/R2025081201-NRCA1_FP6-1.fits,False
R2025091102,False,OPD,V07344073001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025091102-NRCA1_FP6-1.fits,,6445440,07344073001,60928.5903599537,mast:JWST/product/R2025091102-NRCA1_FP6-1.fits,False
R2025091602,False,OPD,V07344131001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025091602-NRCA1_FP6-1.fits,,6445440,07344131001,60932.1734837963,mast:JWST/product/R2025091602-NRCA1_FP6-1.fits,False
R2025091702,False,OPD,V07344112001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025091702-NRCA1_FP6-1.fits,,6445440,07344112001,60934.7764270833,mast:JWST/product/R2025091702-NRCA1_FP6-1.fits,False
R2025093002,False,OPD,V04430019001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025093002-NRCA1_FP6-1.fits,,6445440,04430019001,60948.5038483796,mast:JWST/product/R2025093002-NRCA1_FP6-1.fits,False
R2025100902,False,OPD,V07052046001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025100902-NRCA1_FP6-1.fits,,6445440,07052046001,60956.4217766204,mast:JWST/product/R2025100902-NRCA1_FP6-1.fits,False
R2025101202,False,OPD,V07464004001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025101202-NRCA1_FP6-1.fits,,6445440,07464004001,60959.585755787,mast:JWST/product/R2025101202-NRCA1_FP6-1.fits,False
R2025101602,False,OPD,V04430166001P0000000003104,NIRCam-A,NRCA1_FP6,-1.62685,-0.559331,R2025101602-NRCA1_FP6-1.fits,,6445440,04430166001,60963.4571145833,mast:JWST/product/R2025101602-NRCA1_FP6-1.fits,False
